10
53,71,486.6675632142157
14,1,182.90717914631463
71,63,584.33672812785
4,30,149.76879514068273
42,56,416.71348891571625
9,3,163.15246209860683
26,84,334.304437260098
56,94,530.3544731461429
89,44,682.4289029906794
10
88,82,718.9494046819794
67,2,510.0097055534028
61,53,524.042470633307
65,72,556.2896509832191
8,93,242.69853712384656
2,7,117.42222408810056
25,87,333.93120709815923
12,88,262.69674141105486
95,21,693.3403790272482
3,39,161.94989470281007
3
83,8,605.2877318025098
28,82,343.4509026659241
86,42,656.9491561702021
9
80,53,632.3076278014892
18,29,237.06817072589953
43,72,428.97380721013315
15,50,238.06808338701356
40,95,435.1356771133703
97,65,741.697815742454
26,44,301.10222525227096
4,9,134.22281909204327
38,38,363.65850053250597
7
26,23,278.4394779202161
48,91,480.30444239627934
71,70,592.0436750727866
27,74,342.54818201128023
57,94,532.4891847771644
7,40,180.5126033791617
33,54,353.4335361099157
4
51,46,451.0342872483053
44,90,457.1043414021943
85,49,661.7806378548851
42,92,448.6430387135314
4
70,88,605.9807468237718
87,82,702.5158657957084
69,59,568.1878441578991
48,69,461.23442240467404
10
77,56,622.4197315023166
22,41,273.21527653587407
95,4,679.2378730587654
19,44,251.863007758427
41,93,435.80313813227707
2,42,155.7594485264631
75,57,607.3028314956457
13,19,197.50820040376433
13,70,249.32327754472874
37,43,363.38051530068424
5
13,77,252.6601172969593
74,23,570.3221487226624
84,57,669.8231343692263
59,80,536.8376575426018
82,87,680.738260372062
9
9,44,192.12395226197302
11,78,246.59122372580072
38,2,326.7485514476464
74,47,584.0520537481957
54,27,446.5083900163555
24,33,275.84667496382406
82,24,606.059681456496
83,22,612.5122070167429
47,30,417.9645932330642
6
98,26,720.6566237359903
0,17,110.1097525784026
94,65,726.3064012736193
88,15,631.5352816256653
3,86,211.94099187431456
47,81,455.9998096759911
4
38,23,362.88143779181877
1,84,193.66983338136959
93,26,674.201353178683
94,28,697.8650616870284
9
86,21,629.2368113333368
23,33,263.16447016109373
23,53,292.3609450083549
12,51,221.7881087974141
91,16,669.995135866831
78,33,604.864087449601
66,35,535.0404917121409
3,25,133.6971864870154
5,80,209.0116894605954
5
3,5,123.51170280032564
99,9,708.9490871205395
37,98,420.0972080364894
46,23,401.90310176173773
63,34,509.7027407015536
3
42,14,369.0453889390019
62,23,492.988872163866
74,0,540.3479810331861
5
2,42,160.2334617415827
6,46,185.36828149393
17,45,247.56947625342713
43,98,460.12273732620304
74,62,606.1379616076812
